gene_id,event_id,sample_id,PSI
WBGene00022489,SE_299,ADL,0.934656374386895
WBGene00022489,SE_299,AFD,0.9787198669991687
WBGene00022489,SE_299,AIM,0.9874657265961614
WBGene00022489,SE_299,AIN,0.9884137436456742
WBGene00022489,SE_299,AIY,1.0
WBGene00022489,SE_299,ASEL,0.9601121844811468
WBGene00022489,SE_299,ASER,1.0
WBGene00022489,SE_299,ASG,1.0
WBGene00022489,SE_299,ASI,0.9786203440788375
WBGene00022489,SE_299,ASK,0.9139206455951581
WBGene00022489,SE_299,AVA,0.8970730963273515
WBGene00022489,SE_299,AVE,1.0
WBGene00022489,SE_299,AVG,0.956373551465576
WBGene00022489,SE_299,AVH,0.9616411799713929
WBGene00022489,SE_299,AVK,1.0
WBGene00022489,SE_299,AVL,0.9821826280623608
WBGene00022489,SE_299,AVM,0.9871794871794872
WBGene00022489,SE_299,AWA,1.0
WBGene00022489,SE_299,AWB,1.0
WBGene00022489,SE_299,AWC,0.9525282025766337
WBGene00022489,SE_299,BAG,0.9559464621705285
WBGene00022489,SE_299,CAN,1.0
WBGene00022489,SE_299,DA,0.9828014952812685
WBGene00022489,SE_299,DD,0.9769519666355292
WBGene00022489,SE_299,DVC,0.958542991577042
WBGene00022489,SE_299,I5,0.9825801169223111
WBGene00022489,SE_299,IL2,0.9605494852719006
WBGene00022489,SE_299,LUA,0.9966849684036051
WBGene00022489,SE_299,NSM,1.0
WBGene00022489,SE_299,OLQ,1.0
WBGene00022489,SE_299,PHA,0.9514417571838172
WBGene00022489,SE_299,PVC,0.9875611832738009
WBGene00022489,SE_299,PVD,1.0
WBGene00022489,SE_299,PVM,1.0
WBGene00022489,SE_299,RIA,0.9960146958092037
WBGene00022489,SE_299,RIC,0.9946693320006663
WBGene00022489,SE_299,RIM,0.9690886540039145
WBGene00022489,SE_299,RIS,1.0
WBGene00022489,SE_299,RMD,0.9713122912776868
WBGene00022489,SE_299,SMB,0.9794617226500234
WBGene00022489,SE_299,SMD,0.9858750827631869
WBGene00022489,SE_299,VB,0.9650464227198252
WBGene00022489,SE_299,VC,0.9629591819214213
WBGene00022489,SE_299,VD,1.0
WBGene00022054,SE_301,OLQ,1.0
WBGene00022054,SE_301,PVD,1.0
WBGene00004491,SE_303,ADL,0.004479278643860425
WBGene00004491,SE_303,AFD,0.00570734634148392
WBGene00004491,SE_303,AIM,0.011242891622862749
WBGene00004491,SE_303,AIN,0.0034458140695138
WBGene00004491,SE_303,AIY,0.0043271082247903336
WBGene00004491,SE_303,ASEL,0.003461106016575373
WBGene00004491,SE_303,ASER,0.002745182346582025
WBGene00004491,SE_303,ASG,0.001996076522320276
WBGene00004491,SE_303,ASI,0.009494350160724625
WBGene00004491,SE_303,ASK,0.011047748940890875
WBGene00004491,SE_303,AVA,0.004457456255818988
WBGene00004491,SE_303,AVE,0.007190044710034233
WBGene00004491,SE_303,AVG,0.0037715291287744664
WBGene00004491,SE_303,AVH,0.00704260199292765
WBGene00004491,SE_303,AVK,0.00770827798888075
WBGene00004491,SE_303,AVL,0.016114948877750335
WBGene00004491,SE_303,AVM,0.0042926595920368335
WBGene00004491,SE_303,AWA,0.0065434921106914
WBGene00004491,SE_303,AWB,0.010040777373311261
WBGene00004491,SE_303,AWC,0.01215284085853145
WBGene00004491,SE_303,BAG,0.008191621591543324
WBGene00004491,SE_303,CAN,0.005738831521002366
WBGene00004491,SE_303,DA,0.00999014202676355
WBGene00004491,SE_303,DD,0.0050893970141529
WBGene00004491,SE_303,DVC,0.004123390333378625
WBGene00004491,SE_303,I5,0.019369425098224025
WBGene00004491,SE_303,IL1,0.004810667731525634
WBGene00004491,SE_303,IL2,0.005832523011245101
WBGene00004491,SE_303,LUA,0.015853624077723123
WBGene00004491,SE_303,NSM,0.027569652096446396
WBGene00004491,SE_303,OLL,0.03191304667075235
WBGene00004491,SE_303,OLQ,0.0189748869069303
WBGene00004491,SE_303,PHA,0.011280410997031524
WBGene00004491,SE_303,PVC,0.02125016447422206
WBGene00004491,SE_303,PVD,0.00633579725448785
WBGene00004491,SE_303,PVM,0.004450615716160697
WBGene00004491,SE_303,RIA,0.011071274966747917
WBGene00004491,SE_303,RIC,0.0034111539329826
WBGene00004491,SE_303,RIM,0.00848803263681
WBGene00004491,SE_303,RIS,0.005172164847765255
WBGene00004491,SE_303,RMD,0.007532532169204601
WBGene00004491,SE_303,SMB,0.01123535394999704
WBGene00004491,SE_303,SMD,0.01048358295160305
WBGene00004491,SE_303,VB,0.005357367212303375
WBGene00004491,SE_303,VC,0.0031238419526679
WBGene00004491,SE_303,VD,0.009488095250019875
WBGene00010428,SE_314,ADL,0.8381731553470367
WBGene00010428,SE_314,AFD,0.7942067634296739
WBGene00010428,SE_314,AIM,0.9479157109806007
WBGene00010428,SE_314,AIN,0.8160568184174041
WBGene00010428,SE_314,AIY,0.9146825396825397
WBGene00010428,SE_314,ASEL,0.929776810016331
WBGene00010428,SE_314,ASER,0.9065374632554112
WBGene00010428,SE_314,ASG,0.8627307794289817
WBGene00010428,SE_314,ASI,0.8388898723285021
WBGene00010428,SE_314,ASK,0.9698567461566716
WBGene00010428,SE_314,AVA,0.8347037404424532
WBGene00010428,SE_314,AVE,0.4023760068379068
WBGene00010428,SE_314,AVG,1.0
WBGene00010428,SE_314,AVH,0.8839855266844744
WBGene00010428,SE_314,AVK,0.93049996048566
WBGene00010428,SE_314,AVL,0.9562694268411636
WBGene00010428,SE_314,AVM,0.8555264297448547
WBGene00010428,SE_314,AWA,0.9145727332016191
WBGene00010428,SE_314,AWB,0.8967965428122282
WBGene00010428,SE_314,AWC,0.557009205810228
WBGene00010428,SE_314,CAN,0.7970004100613867
WBGene00010428,SE_314,DA,0.8773443266421236
WBGene00010428,SE_314,DD,0.7480118290440819
WBGene00010428,SE_314,DVC,0.9114571350980213
WBGene00010428,SE_314,I5,0.9204708816186395
WBGene00010428,SE_314,IL2,0.5817587465306759
WBGene00010428,SE_314,LUA,0.7024249206001292
WBGene00010428,SE_314,NSM,0.8702772958438415
WBGene00010428,SE_314,OLL,0.7941295629420724
WBGene00010428,SE_314,PHA,0.8184539256249047
WBGene00010428,SE_314,PVC,0.8970480734805649
WBGene00010428,SE_314,PVD,1.0
WBGene00010428,SE_314,PVM,1.0
WBGene00010428,SE_314,RIA,0.7938570766064442
WBGene00010428,SE_314,RIC,0.8679381117238056
WBGene00010428,SE_314,RIM,0.7923107874359127
WBGene00010428,SE_314,RMD,0.7755042425380394
WBGene00010428,SE_314,SMB,0.8125360596256005
WBGene00010428,SE_314,SMD,0.6910880124996361
WBGene00010428,SE_314,VB,0.7509320445737342
WBGene00010428,SE_314,VC,0.62034727354811
WBGene00010428,SE_314,VD,0.8983128009713857
WBGene00009442,SE_315,NSM,1.0
WBGene00000239,SE_317,NSM,0.7163239429324361
WBGene00004348,SE_321,AIM,1.0
WBGene00004348,SE_321,AIN,1.0
WBGene00004348,SE_321,AIY,1.0
WBGene00004348,SE_321,ASG,0.7785234899328858
WBGene00004348,SE_321,AVA,1.0
WBGene00004348,SE_321,AVE,1.0
WBGene00004348,SE_321,AVG,1.0
WBGene00004348,SE_321,AVK,1.0
WBGene00004348,SE_321,AVL,1.0
WBGene00004348,SE_321,AVM,1.0
WBGene00004348,SE_321,AWA,0.8756281407035176
WBGene00004348,SE_321,AWC,1.0
WBGene00004348,SE_321,CAN,1.0
WBGene00004348,SE_321,DA,1.0
WBGene00004348,SE_321,DD,1.0
WBGene00004348,SE_321,DVC,0.9393439336222452
WBGene00004348,SE_321,I5,1.0
WBGene00004348,SE_321,IL2,1.0
WBGene00004348,SE_321,NSM,1.0
WBGene00004348,SE_321,OLL,1.0
WBGene00004348,SE_321,PVC,1.0
WBGene00004348,SE_321,PVD,1.0
WBGene00004348,SE_321,RIA,1.0
WBGene00004348,SE_321,RIM,1.0
WBGene00004348,SE_321,RIS,1.0
WBGene00004348,SE_321,RMD,1.0
WBGene00004348,SE_321,SMB,0.9491525423728814
WBGene00004348,SE_321,SMD,0.9448775055679287
WBGene00004348,SE_321,VB,1.0
WBGene00004348,SE_321,VD,0.9690237797246558
WBGene00015143,SE_322,ADL,1.0
WBGene00015143,SE_322,AFD,0.9466544454628781
WBGene00015143,SE_322,AIM,1.0
WBGene00015143,SE_322,AIN,0.9785458971471894
WBGene00015143,SE_322,AIY,1.0
WBGene00015143,SE_322,ASEL,0.9829555438411527
WBGene00015143,SE_322,ASER,0.9205786026200873
WBGene00015143,SE_322,ASG,1.0
WBGene00015143,SE_322,ASK,1.0
WBGene00015143,SE_322,AVA,1.0
WBGene00015143,SE_322,AVE,1.0
WBGene00015143,SE_322,AVG,0.9162107687877915
WBGene00015143,SE_322,AVH,0.9524792812332814
WBGene00015143,SE_322,AVL,1.0
WBGene00015143,SE_322,AVM,0.9845811476712765
WBGene00015143,SE_322,AWA,0.9346191947854348
WBGene00015143,SE_322,AWB,1.0
WBGene00015143,SE_322,AWC,0.9651972849179953
WBGene00015143,SE_322,CAN,0.9487043892120571
WBGene00015143,SE_322,DA,0.9825022047622864
WBGene00015143,SE_322,DD,0.9703324332528441
WBGene00015143,SE_322,I5,0.9691719962458495
WBGene00015143,SE_322,IL1,0.9681025978296613
WBGene00015143,SE_322,IL2,1.0
WBGene00015143,SE_322,LUA,0.9753234481756069
WBGene00015143,SE_322,NSM,1.0
WBGene00015143,SE_322,OLL,1.0
WBGene00015143,SE_322,PHA,0.9849094393313726
WBGene00015143,SE_322,PVC,0.9804701690036955
WBGene00015143,SE_322,PVD,1.0
WBGene00015143,SE_322,RIA,0.9710497467149914
WBGene00015143,SE_322,RIC,1.0
WBGene00015143,SE_322,RIS,0.9813138123675592
WBGene00015143,SE_322,RMD,0.96113227023898
WBGene00015143,SE_322,SMB,0.9733327675007629
WBGene00015143,SE_322,SMD,0.9914321045813214
WBGene00015143,SE_322,VB,0.9667959835691465
WBGene00015143,SE_322,VC,0.991527397659116
WBGene00015143,SE_322,VD,0.9886829269276389
WBGene00015079,SE_324,ASI,1.0
WBGene00015079,SE_324,AWC,1.0
WBGene00017775,SE_325,ADL,0.06980077333916877
WBGene00017775,SE_325,AFD,0.15097757016155225
WBGene00017775,SE_325,AIM,0.049701893663380826
WBGene00017775,SE_325,AIN,0.07424876541349766
WBGene00017775,SE_325,AIY,0.0
WBGene00017775,SE_325,ASEL,0.11886093174758257
WBGene00017775,SE_325,ASER,0.11609323221878437
WBGene00017775,SE_325,ASG,0.09039343698954488
WBGene00017775,SE_325,ASI,0.10185100434245721
WBGene00017775,SE_325,ASK,0.38535296344060865
WBGene00017775,SE_325,AVA,0.047392052869874655
WBGene00017775,SE_325,AVE,0.03652527349606563
WBGene00017775,SE_325,AVG,0.01572327044025155
WBGene00017775,SE_325,AVH,0.11307461542405273
WBGene00017775,SE_325,AVK,0.07369975173280875
WBGene00017775,SE_325,AVL,0.11372568344969959
WBGene00017775,SE_325,AVM,0.06930782894131857
WBGene00017775,SE_325,AWA,0.013361838588989825
WBGene00017775,SE_325,AWB,0.11706412054945811
WBGene00017775,SE_325,AWC,0.15512199955056885
WBGene00017775,SE_325,BAG,0.12821432965223742
WBGene00017775,SE_325,CAN,0.04805358545256674
WBGene00017775,SE_325,DA,0.0694407911363737
WBGene00017775,SE_325,DD,0.06298362109521616
WBGene00017775,SE_325,DVC,0.11236778690281553
WBGene00017775,SE_325,I5,0.0822617258182512
WBGene00017775,SE_325,IL1,0.09886368349310803
WBGene00017775,SE_325,IL2,0.0499013193603218
WBGene00017775,SE_325,LUA,0.1628545965092142
WBGene00017775,SE_325,NSM,0.055930308378041
WBGene00017775,SE_325,OLL,0.06795263565103124
WBGene00017775,SE_325,OLQ,0.06389496359586046
WBGene00017775,SE_325,PHA,0.06062699603633403
WBGene00017775,SE_325,PVC,0.07952459903050402
WBGene00017775,SE_325,PVD,0.12254901960784315
WBGene00017775,SE_325,PVM,0.17868581297483999
WBGene00017775,SE_325,RIA,0.08530543140328568
WBGene00017775,SE_325,RIC,0.15091262404959527
WBGene00017775,SE_325,RIM,0.17133284488796768
WBGene00017775,SE_325,RIS,0.0192901234567901
WBGene00017775,SE_325,RMD,0.18119201994886885
WBGene00017775,SE_325,SMB,0.0647712774225497
WBGene00017775,SE_325,SMD,0.13471241538782974
WBGene00017775,SE_325,VB,0.06355288849992068
WBGene00017775,SE_325,VC,0.015047260916137567
WBGene00017775,SE_325,VD,0.15512435910287176
WBGene00000060,SE_332,RIM,0.10446115672861993
WBGene00000060,SE_332,RMD,0.0520304536695244
WBGene00000060,SE_332,VB,0.7071172555043522
WBGene00022579,SE_347,ADL,0.22746349598207763
WBGene00022579,SE_347,AIM,0.16886050255270552
WBGene00022579,SE_347,AIN,0.17009539657026274
WBGene00022579,SE_347,AIY,0.1839136330958761
WBGene00022579,SE_347,ASEL,0.1217737775039693
WBGene00022579,SE_347,ASER,0.04063556457065583
WBGene00022579,SE_347,ASG,0.2087802662636089
WBGene00022579,SE_347,ASI,0.21498983488280318
WBGene00022579,SE_347,ASK,0.40962743837255633
WBGene00022579,SE_347,AVA,0.09661852384969936
WBGene00022579,SE_347,AVE,0.2201636653659316
WBGene00022579,SE_347,AVG,0.035861574323112766
WBGene00022579,SE_347,AVH,0.20614710694444716
WBGene00022579,SE_347,AVK,0.16455375959692742
WBGene00022579,SE_347,AVL,0.15848360061182432
WBGene00022579,SE_347,AVM,0.163843578254849
WBGene00022579,SE_347,AWA,0.13685399271041754
WBGene00022579,SE_347,AWB,0.19040487078072674
WBGene00022579,SE_347,AWC,0.09892646873081015
WBGene00022579,SE_347,BAG,0.20190669844158052
WBGene00022579,SE_347,CAN,0.10136674218468146
WBGene00022579,SE_347,DA,0.0924234093829404
WBGene00022579,SE_347,DD,0.1412241165906321
WBGene00022579,SE_347,DVC,0.10983592519216988
WBGene00022579,SE_347,I5,0.15367903660279317
WBGene00022579,SE_347,IL2,0.10959313441499702
WBGene00022579,SE_347,LUA,0.14218415430008086
WBGene00022579,SE_347,NSM,0.10415291224686153
WBGene00022579,SE_347,OLL,0.172442251252827
WBGene00022579,SE_347,PHA,0.20827323556741095
WBGene00022579,SE_347,PVC,0.13275919472777736
WBGene00022579,SE_347,PVD,0.0871080139372822
WBGene00022579,SE_347,PVM,0.1861199265845068
WBGene00022579,SE_347,RIA,0.10688287448626706
WBGene00022579,SE_347,RIC,0.1528134957914456
WBGene00022579,SE_347,RIM,0.16124684366919376
WBGene00022579,SE_347,RIS,0.3661288206742752
WBGene00022579,SE_347,RMD,0.16033443695341634
WBGene00022579,SE_347,SMB,0.17197507006225113
WBGene00022579,SE_347,SMD,0.20046990062151598
WBGene00022579,SE_347,VB,0.06448861324744695
WBGene00022579,SE_347,VC,0.12790323705817952
WBGene00022579,SE_347,VD,0.12157546131821981
WBGene00001028,SE_350,CAN,0.1529411184785866
WBGene00001028,SE_350,I5,0.32471011865633514
WBGene00001028,SE_350,IL2,0.16067266383058698
WBGene00001028,SE_350,NSM,0.0732347170067678
WBGene00001028,SE_350,OLQ,0.27838239714994306
WBGene00001028,SE_350,PVC,0.3189753149009967
WBGene00001028,SE_350,PVD,0.4830917874396135
WBGene00001028,SE_350,PVM,0.30893133846374204
WBGene00001028,SE_350,RIA,0.29671422988008017
WBGene00001028,SE_350,VB,0.4125098970704671
WBGene00012803,SE_389,ADL,1.0
WBGene00012803,SE_389,AFD,1.0
WBGene00012803,SE_389,AIM,1.0
WBGene00012803,SE_389,AIN,1.0
WBGene00012803,SE_389,AIY,1.0
WBGene00012803,SE_389,ASEL,1.0
WBGene00012803,SE_389,ASER,1.0
WBGene00012803,SE_389,ASG,1.0
WBGene00012803,SE_389,ASI,1.0
WBGene00012803,SE_389,ASK,1.0
WBGene00012803,SE_389,AVA,1.0
WBGene00012803,SE_389,AVE,1.0
WBGene00012803,SE_389,AVG,1.0
WBGene00012803,SE_389,AVH,1.0
WBGene00012803,SE_389,AVK,1.0
WBGene00012803,SE_389,AVL,1.0
WBGene00012803,SE_389,AVM,1.0
WBGene00012803,SE_389,AWA,1.0
WBGene00012803,SE_389,AWB,1.0
WBGene00012803,SE_389,AWC,1.0
WBGene00012803,SE_389,CAN,1.0
WBGene00012803,SE_389,DA,1.0
WBGene00012803,SE_389,DD,1.0
WBGene00012803,SE_389,DVC,1.0
WBGene00012803,SE_389,I5,1.0
WBGene00012803,SE_389,IL2,1.0
WBGene00012803,SE_389,NSM,1.0
WBGene00012803,SE_389,OLQ,1.0
WBGene00012803,SE_389,PHA,1.0
WBGene00012803,SE_389,PVC,1.0
WBGene00012803,SE_389,PVD,1.0
WBGene00012803,SE_389,PVM,1.0
WBGene00012803,SE_389,RIA,1.0
WBGene00012803,SE_389,RIC,1.0
WBGene00012803,SE_389,RIM,1.0
WBGene00012803,SE_389,RIS,1.0
WBGene00012803,SE_389,RMD,1.0
WBGene00012803,SE_389,SMB,1.0
WBGene00012803,SE_389,SMD,1.0
WBGene00012803,SE_389,VB,1.0
WBGene00012803,SE_389,VC,1.0
WBGene00012803,SE_389,VD,1.0
WBGene00003967,SE_390,PVD,1.0
WBGene00015472,SE_391,PHA,0.04839031377776745
WBGene00022412,SE_395,ADL,0.38240043204788926
WBGene00006643,SE_403,NSM,1.0
WBGene00006321,SE_405,AVA,0.0343981892769129
WBGene00006321,SE_405,AVM,0.21390438891505179
WBGene00006321,SE_405,AWB,0.09102232442272681
WBGene00006321,SE_405,DD,0.00489815305583535
WBGene00006321,SE_405,IL1,0.10514765465137133
WBGene00006321,SE_405,IL2,0.018278253709860876
WBGene00006321,SE_405,PVM,0.14652410074378425
WBGene00006321,SE_405,SMB,0.10872312077213402
WBGene00006321,SE_405,SMD,0.09915572779410595
WBGene00001082,SE_406,ADL,0.5230929950208247
WBGene00001082,SE_406,AFD,0.58139902159166
WBGene00001082,SE_406,AIM,0.532860527728806
WBGene00001082,SE_406,AIN,0.4955774564342493
WBGene00001082,SE_406,AIY,0.7029379760609359
WBGene00001082,SE_406,ASEL,0.6979684035928061
WBGene00001082,SE_406,ASER,0.49697555617366573
WBGene00001082,SE_406,ASG,0.5783684524020383
WBGene00001082,SE_406,ASI,0.6062699982986954
WBGene00001082,SE_406,ASK,0.5810315813891747
WBGene00001082,SE_406,AVA,0.6477877819351608
WBGene00001082,SE_406,AVE,0.5093490166152321
WBGene00001082,SE_406,AVG,0.5166438287210124
WBGene00001082,SE_406,AVH,0.6540080126394969
WBGene00001082,SE_406,AVK,0.4883430553553063
WBGene00001082,SE_406,AVL,0.7726943634528816
WBGene00001082,SE_406,AVM,0.33653330130779885
WBGene00001082,SE_406,AWA,0.6282155707291232
WBGene00001082,SE_406,AWB,0.4117805853195177
WBGene00001082,SE_406,AWC,0.42613292760576893
WBGene00001082,SE_406,CAN,0.018554596901382298
WBGene00001082,SE_406,DA,0.8247129548979107
WBGene00001082,SE_406,DD,0.5307638272046065
WBGene00001082,SE_406,DVC,0.6182731245195474
WBGene00001082,SE_406,I5,0.4298380200943158
WBGene00001082,SE_406,IL2,0.5771840097057782
WBGene00001082,SE_406,LUA,0.35567047789084283
WBGene00001082,SE_406,NSM,0.32833462234852256
WBGene00001082,SE_406,OLL,0.4060913705583756
WBGene00001082,SE_406,OLQ,0.6286947035667746
WBGene00001082,SE_406,PHA,0.5042177101537296
WBGene00001082,SE_406,PVC,0.44312851061576436
WBGene00001082,SE_406,PVD,1.0
WBGene00001082,SE_406,PVM,0.10045461506839375
WBGene00001082,SE_406,RIA,0.45532113510677497
WBGene00001082,SE_406,RIC,0.685502912573673
WBGene00001082,SE_406,RIM,0.8643177117354583
WBGene00001082,SE_406,RIS,0.35649247428027997
WBGene00001082,SE_406,RMD,0.7414080007285332
WBGene00001082,SE_406,SMB,0.7708977853526531
WBGene00001082,SE_406,SMD,0.7818478606278167
WBGene00001082,SE_406,VB,0.6185858292192912
WBGene00001082,SE_406,VC,0.18284141516221405
WBGene00001082,SE_406,VD,0.5966772896911887
WBGene00001622,SE_415,AIM,0.1017905569062779
WBGene00001622,SE_415,ASK,0.0235818597208155
WBGene00001622,SE_415,AVM,0.022341376228775665
WBGene00001622,SE_415,AWA,0.02831257078142695
WBGene00001622,SE_415,BAG,0.11160714285714285
WBGene00001622,SE_415,DD,0.051190431845207
WBGene00001622,SE_415,IL1,0.014766936945325833
WBGene00001622,SE_415,IL2,0.016224262927070875
WBGene00001622,SE_415,LUA,0.3579448534329584
WBGene00001622,SE_415,OLQ,0.14559483580041527
WBGene00001622,SE_415,PHA,0.12494641238135364
WBGene00001622,SE_415,RIA,0.42434002532132825
WBGene00001622,SE_415,RIC,0.01865618383182545
WBGene00001622,SE_415,RIM,0.019871894261097874
WBGene00001622,SE_415,RIS,0.05923971260495965
WBGene00001622,SE_415,SMB,0.6970840845746017
WBGene00001622,SE_415,VD,0.1053572613108613
WBGene00003530,SE_416,NSM,1.0
WBGene00019351,SE_419,AFD,0.8118232670068821
WBGene00019351,SE_419,AIM,0.16964526273036906
WBGene00019351,SE_419,AIY,0.0210084033613445
WBGene00019351,SE_419,ASEL,0.21597710122300284
WBGene00019351,SE_419,ASER,0.16538327696358243
WBGene00019351,SE_419,AVA,0.043516195877413
WBGene00019351,SE_419,AVG,0.5
WBGene00019351,SE_419,AVH,0.21393227244681182
WBGene00019351,SE_419,AVM,0.4155738891301201
WBGene00019351,SE_419,AWA,0.5173969950644889
WBGene00019351,SE_419,AWC,0.41799446550872166
WBGene00019351,SE_419,BAG,0.8736413043478262
WBGene00019351,SE_419,CAN,0.07333959839291666
WBGene00019351,SE_419,DA,0.09765899071594542
WBGene00019351,SE_419,DD,0.06653800592644854
WBGene00019351,SE_419,I5,0.12432908845995973
WBGene00019351,SE_419,LUA,0.11367497159173486
WBGene00019351,SE_419,PVC,0.2215520663296499
WBGene00019351,SE_419,PVM,0.5280898876404494
WBGene00019351,SE_419,RIC,0.2742255528347326
WBGene00019351,SE_419,SMB,0.18525018734697568
WBGene00019351,SE_419,SMD,0.18152338678559615
WBGene00019351,SE_419,VB,0.1142319416549866
WBGene00019351,SE_419,VD,0.06774855493175727
WBGene00000523,SE_421,AFD,0.8808851652854931
WBGene00000523,SE_421,ASG,0.7697935719885027
WBGene00000523,SE_421,IL2,0.8223786677636236
WBGene00000523,SE_421,PVD,1.0
WBGene00018226,SE_429,ASG,0.19905053827751196
WBGene00018226,SE_429,BAG,0.10696660908223295
WBGene00016792,SE_43,ADL,0.22883198713798147
WBGene00016792,SE_43,AFD,0.3268508467162274
WBGene00016792,SE_43,AIM,0.2610865275115966
WBGene00016792,SE_43,AIN,0.09336406128067704
WBGene00016792,SE_43,AIY,0.3624708624708625
WBGene00016792,SE_43,ASEL,0.8112798264642082
WBGene00016792,SE_43,ASER,0.0325747717307312
WBGene00016792,SE_43,ASG,0.13700424088829047
WBGene00016792,SE_43,ASI,0.11986681778702175
WBGene00016792,SE_43,ASK,0.11079262634678683
WBGene00016792,SE_43,AVA,0.36434003815042054
WBGene00016792,SE_43,AVE,0.5558832412457583
WBGene00016792,SE_43,AVH,0.2427186061671958
WBGene00016792,SE_43,AVK,0.28947331874240206
WBGene00016792,SE_43,AVL,0.3720258796997336
WBGene00016792,SE_43,AVM,0.1034173467598461
WBGene00016792,SE_43,AWA,0.2033064318672085
WBGene00016792,SE_43,AWB,0.4321543408360128
WBGene00016792,SE_43,AWC,0.35653548974873867
WBGene00016792,SE_43,BAG,0.2005026295506296
WBGene00016792,SE_43,DA,0.193999086856257
WBGene00016792,SE_43,DD,0.1971601252575126
WBGene00016792,SE_43,I5,0.5691428958297842
WBGene00016792,SE_43,IL2,0.36533184757935755
WBGene00016792,SE_43,LUA,0.567321484013418
WBGene00016792,SE_43,NSM,0.5523434077967586
WBGene00016792,SE_43,OLQ,0.63932423409074
WBGene00016792,SE_43,PHA,0.39188072807577456
WBGene00016792,SE_43,PVC,0.6224379534982301
WBGene00016792,SE_43,PVD,0.31864913949285356
WBGene00016792,SE_43,PVM,0.13701099365288605
WBGene00016792,SE_43,RIA,0.21925744829449975
WBGene00016792,SE_43,RIC,0.1278599760573384
WBGene00016792,SE_43,RIM,0.1023254450337268
WBGene00016792,SE_43,RMD,0.1301058496803709
WBGene00016792,SE_43,SMB,0.15298627411211485
WBGene00016792,SE_43,SMD,0.10379030802022463
WBGene00016792,SE_43,VB,0.05308873371548252
WBGene00016792,SE_43,VC,0.5812975338824212
WBGene00016792,SE_43,VD,0.21072651385520375
WBGene00022004,SE_45,ASK,0.325547450263016
WBGene00022004,SE_45,AVG,0.12674271229404308
WBGene00022004,SE_45,PVM,1.0
WBGene00018335,SE_46,AFD,0.6608966421340714
WBGene00018335,SE_46,ASEL,0.5894526850598419
WBGene00018335,SE_46,ASER,0.6232293552593667
WBGene00018335,SE_46,AVA,0.5892195953606302
WBGene00018335,SE_46,AVE,0.5768281275528433
WBGene00018335,SE_46,BAG,0.5102377782148855
WBGene00018335,SE_46,DVC,0.6175877707557449
WBGene00018335,SE_46,IL1,0.3897076916085016
WBGene00018335,SE_46,NSM,0.39063755659570226
WBGene00018335,SE_46,RIC,0.5052270322354027
WBGene00018335,SE_46,RIS,0.8070175438596491
WBGene00007266,SE_463,AIM,1.0
WBGene00007266,SE_463,AVA,1.0
WBGene00007266,SE_463,AVE,1.0
WBGene00007266,SE_463,AVG,1.0
WBGene00007266,SE_463,AVH,0.98069451189898
WBGene00007266,SE_463,AVL,0.968053044002411
WBGene00007266,SE_463,AVM,1.0
WBGene00007266,SE_463,AWC,0.9841570346751694
WBGene00007266,SE_463,DA,1.0
WBGene00007266,SE_463,DD,1.0
WBGene00007266,SE_463,DVC,1.0
WBGene00007266,SE_463,I5,1.0
WBGene00007266,SE_463,IL1,1.0
WBGene00007266,SE_463,IL2,0.9396813353566009
WBGene00007266,SE_463,NSM,0.7207134171057965
WBGene00007266,SE_463,OLL,0.8577817531305904
WBGene00007266,SE_463,OLQ,1.0
WBGene00007266,SE_463,PVC,1.0
WBGene00007266,SE_463,PVD,1.0
WBGene00007266,SE_463,PVM,1.0
WBGene00007266,SE_463,RIA,1.0
WBGene00007266,SE_463,RIC,1.0
WBGene00007266,SE_463,RIM,0.9585505735140771
WBGene00007266,SE_463,RIS,1.0
WBGene00007266,SE_463,RMD,1.0
WBGene00007266,SE_463,SMB,1.0
WBGene00007266,SE_463,SMD,1.0
WBGene00007266,SE_463,VB,1.0
WBGene00007266,SE_463,VC,1.0
WBGene00007266,SE_463,VD,1.0
WBGene00012158,SE_468,ADL,0.057674275288924576
WBGene00012158,SE_468,AFD,0.0285268780808071
WBGene00012158,SE_468,AIM,0.07889135447080817
WBGene00012158,SE_468,AIN,0.031250627247792186
WBGene00012158,SE_468,AIY,0.08427549233492833
WBGene00012158,SE_468,ASEL,0.04828443389815427
WBGene00012158,SE_468,ASER,0.03869834812960653
WBGene00012158,SE_468,ASG,0.07854127357380924
WBGene00012158,SE_468,ASI,0.05754395959745481
WBGene00012158,SE_468,ASK,0.045744509302373525
WBGene00012158,SE_468,AVA,0.0774163914823118
WBGene00012158,SE_468,AVE,0.07925760891858603
WBGene00012158,SE_468,AVG,0.23030083800566703
WBGene00012158,SE_468,AVH,0.16593276706447707
WBGene00012158,SE_468,AVK,0.07788452532117354
WBGene00012158,SE_468,AVL,0.11748046722636658
WBGene00012158,SE_468,AVM,0.025174529542630764
WBGene00012158,SE_468,AWA,0.08446698519425738
WBGene00012158,SE_468,AWC,0.0647761608246741
WBGene00012158,SE_468,BAG,0.0257535434099208
WBGene00012158,SE_468,CAN,0.05756859413173737
WBGene00012158,SE_468,DA,0.05194555114932795
WBGene00012158,SE_468,DD,0.04653953799625897
WBGene00012158,SE_468,DVC,0.1046210666685773
WBGene00012158,SE_468,I5,0.07383735644680214
WBGene00012158,SE_468,IL1,0.05331980439183274
